,row.,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
193,193,22638,12,NA,2,89,393,NA,NA,1/12/13 6:00,,0,0,1/10/13 15:25,12.96519,77.71932,13.19956,77.70688,0
194,194,22640,85,NA,2,393,1314,NA,NA,1/11/13 17:45,,1,0,1/10/13 15:41,13.19956,77.70688,12.973553,77.62179,0
195,195,22646,28,NA,2,571,451,NA,NA,1/10/13 18:14,,1,0,1/10/13 16:48,12.95185,77.69642,12.9739,77.57914,1
196,196,22645,24,NA,2,1390,393,NA,NA,1/10/13 18:14,,0,0,1/10/13 16:50,12.969368,77.641302,13.19956,77.70688,0
197,197,22648,12,NA,2,201,393,NA,NA,1/11/13 18:00,,0,0,1/10/13 18:12,13.03779,77.59884,13.19956,77.70688,0
198,198,8769,65,NA,2,571,393,NA,NA,1/11/13 23:02,,1,0,1/10/13 18:55,12.95185,77.69642,13.19956,77.70688,0
199,199,21039,12,NA,2,24,849,NA,NA,1/10/13 21:36,,0,0,1/10/13 19:05,13.03289,77.59194,12.95434,77.60072,0
200,200,8769,65,NA,2,571,393,NA,NA,1/11/13 22:04,,1,0,1/10/13 19:10,12.95185,77.69642,13.19956,77.70688,0
201,201,22652,12,NA,2,1286,393,NA,NA,1/11/13 8:24,,0,0,1/10/13 19:13,12.973448,77.62032,13.19956,77.70688,0
202,202,16504,12,NA,2,571,585,NA,NA,1/10/13 23:45,,1,0,1/10/13 22:13,12.95185,77.69642,12.97677,77.5727,0
203,203,19390,12,NA,1,1323,NA,15,131,1/12/13 6:00,1/13/13 0:00,0,0,1/10/13 22:24,12.869805,77.653211,NA,NA,0
204,204,22671,12,NA,2,463,393,NA,NA,1/11/13 5:02,,0,0,1/10/13 22:30,12.96037,77.58132,13.19956,77.70688,0
205,205,22681,12,NA,2,104,271,NA,NA,1/11/13 8:24,,0,0,1/11/13 7:33,12.93652,77.54481,12.95641,77.64076,0
206,206,864,12,2,3,1084,NA,NA,NA,1/11/13 11:02,,0,0,1/11/13 8:11,12.892657,77.581866,NA,NA,0
207,207,22682,12,NA,2,293,393,NA,NA,1/11/13 10:04,,1,0,1/11/13 8:24,12.849482,77.663187,13.19956,77.70688,0
208,208,21858,12,NA,2,1181,1038,NA,NA,1/11/13 10:04,,0,0,1/11/13 8:35,12.97896,77.67345,12.981266,77.637162,0
209,209,314,12,1,3,117,NA,NA,NA,1/11/13 11:02,,0,0,1/11/13 8:39,12.86966,77.62737,NA,NA,0
210,210,22492,28,NA,2,95,393,NA,NA,1/11/13 18:28,,1,0,1/11/13 9:33,13.05707,77.50716,13.19956,77.70688,0
211,211,15094,28,1,3,601,NA,NA,NA,1/11/13 12:57,1/11/13 0:00,1,0,1/11/13 9:38,13.02434,77.56593,NA,NA,0
212,212,17888,12,NA,2,849,393,NA,NA,1/11/13 19:40,,1,0,1/11/13 9:59,12.95434,77.60072,13.19956,77.70688,0
213,213,21558,28,2,3,540,NA,NA,NA,1/11/13 12:00,1/11/13 0:00,1,0,1/11/13 10:21,12.92768,77.62664,NA,NA,0
214,214,8272,12,NA,2,1192,51,NA,NA,1/11/13 22:04,,0,0,1/11/13 10:24,12.97677,77.5727,12.96158,77.61425,0
215,215,13606,12,NA,2,1237,1384,NA,NA,1/11/13 19:40,1/12/13 0:00,1,0,1/11/13 11:02,12.92645,77.61206,13.02853,77.54625,0
216,216,74,12,NA,2,492,667,NA,NA,1/11/13 18:00,,0,0,1/11/13 11:38,12.851218,77.521664,12.97165,77.51316,0
217,217,22691,28,NA,2,243,484,NA,NA,1/11/13 23:02,,0,0,1/11/13 11:53,13.24373,77.70915,12.90013,77.48279,0
218,218,22695,12,NA,2,450,393,NA,NA,1/12/13 6:00,,0,0,1/11/13 13:02,12.9334,77.62652,13.19956,77.70688,0
219,219,868,12,NA,2,393,58,NA,NA,1/11/13 15:50,,0,0,1/11/13 13:19,13.19956,77.70688,12.88963,77.60119,0
220,220,7321,12,NA,1,1063,NA,15,146,1/12/13 12:00,1/13/13 0:00,0,0,1/11/13 13:37,12.934477,77.611284,NA,NA,0
221,221,22700,12,NA,2,83,393,NA,NA,1/12/13 16:33,,1,0,1/11/13 13:59,12.92415,77.67229,13.19956,77.70688,0
222,222,22704,65,NA,2,693,393,NA,NA,1/11/13 22:04,,0,0,1/11/13 14:40,12.90868,77.60398,13.19956,77.70688,0
223,223,22704,65,2,3,693,NA,NA,NA,1/11/13 22:04,,0,0,1/11/13 15:56,12.90868,77.60398,NA,NA,0
224,224,22708,12,1,3,784,NA,NA,NA,1/11/13 16:48,,0,0,1/11/13 16:14,12.96634,77.60709,NA,NA,0
225,225,31025,12,NA,2,1286,1133,NA,NA,1/11/13 23:31,,0,0,1/11/13 16:52,12.973448,77.62032,12.9744,77.69183,0
226,226,22717,12,NA,2,1239,571,NA,NA,1/11/13 23:31,,0,0,1/11/13 17:40,12.97251,77.61954,12.95185,77.69642,0
227,227,22721,12,NA,2,264,1192,NA,NA,1/12/13 21:21,,0,0,1/11/13 18:09,12.90721,77.69544,12.97677,77.5727,0
228,228,30802,12,NA,2,502,25,NA,NA,1/11/13 20:38,,0,0,1/11/13 18:43,12.90084,77.56483,12.98059,77.57475,0
229,229,22477,12,NA,2,419,393,NA,NA,1/13/13 7:55,,0,0,1/11/13 20:08,13.051219,77.483053,13.19956,77.70688,0
230,230,22732,12,NA,2,450,393,NA,NA,1/12/13 16:33,,0,0,1/11/13 20:30,12.9334,77.62652,13.19956,77.70688,0
231,231,22733,12,NA,2,271,105,NA,NA,1/11/13 22:33,,1,0,1/11/13 20:32,12.95641,77.64076,13.01766,77.64503,0
232,232,22734,12,NA,2,1095,572,NA,NA,1/11/13 21:21,,0,0,1/11/13 20:37,12.92415,77.67229,12.91873,77.61494,0
233,233,22737,12,NA,2,667,585,NA,NA,1/12/13 4:33,,0,0,1/11/13 20:56,12.97165,77.51316,12.97677,77.5727,0
234,234,22743,12,NA,2,1010,1189,NA,NA,1/12/13 7:12,,0,0,1/11/13 21:48,12.96691,77.74935,12.91873,77.61494,0
235,235,35287,12,NA,2,141,1333,NA,NA,1/11/13 23:02,,0,0,1/11/13 22:10,12.97119,77.61477,12.895675,77.602293,0
236,236,22753,28,1,3,515,NA,NA,NA,1/12/13 10:19,1/12/13 0:00,1,0,1/12/13 0:03,12.97896,77.67345,NA,NA,0
237,237,22754,12,NA,1,1058,NA,15,29,1/12/13 12:00,1/14/13 0:00,0,0,1/12/13 0:36,12.914535,77.631658,NA,NA,0
238,238,13015,12,NA,2,414,763,NA,NA,1/12/13 1:26,,0,0,1/12/13 0:53,13.00397,77.59964,12.96155,77.61572,0
239,239,22755,12,NA,2,934,393,NA,NA,1/12/13 9:07,,0,0,1/12/13 1:22,12.92323,77.59203,13.19956,77.70688,0
240,240,22756,28,NA,2,1064,1084,NA,NA,1/12/13 6:00,,0,0,1/12/13 2:40,12.993978,77.585943,12.892657,77.581866,0
241,241,22758,28,NA,2,1147,393,NA,NA,1/12/13 16:04,,1,0,1/12/13 8:35,13.03064,77.6491,13.19956,77.70688,0
242,242,22758,12,2,3,1147,NA,NA,NA,1/12/13 16:04,,0,0,1/12/13 8:48,13.03064,77.6491,NA,NA,0
243,243,22760,12,NA,2,936,1017,NA,NA,1/12/13 12:00,,0,0,1/12/13 8:54,12.97251,77.61954,13.11084,77.60074,0
244,244,7391,65,2,3,136,NA,NA,NA,1/13/13 9:36,,0,0,1/12/13 9:07,12.90796,77.62418,NA,NA,0
245,245,18669,12,NA,1,466,NA,15,29,1/12/13 14:24,1/13/13 14:30,0,0,1/12/13 9:36,13.017436,77.64458,NA,NA,0
246,246,9829,12,1,3,767,NA,NA,NA,1/12/13 14:24,,0,0,1/12/13 11:20,12.9122,77.51043,NA,NA,0
247,247,21716,12,NA,2,1237,330,NA,NA,1/12/13 17:45,,0,0,1/12/13 16:54,12.92645,77.61206,12.858833,77.589127,0
248,248,22780,65,NA,2,542,585,NA,NA,1/12/13 18:00,,0,0,1/12/13 16:56,12.93823,77.62289,12.97677,77.5727,0
249,249,22547,28,NA,2,1262,393,NA,NA,1/13/13 6:00,,0,0,1/12/13 17:28,12.81575,77.68465,13.19956,77.70688,0
250,250,22786,28,NA,2,559,393,NA,NA,1/12/13 23:02,,0,0,1/12/13 18:00,12.97173,77.59829,13.19956,77.70688,0
251,251,21901,12,1,3,58,NA,NA,NA,1/13/13 9:36,1/13/13 0:00,1,0,1/12/13 18:01,12.88963,77.60119,NA,NA,0
252,252,22473,12,NA,2,455,571,NA,NA,1/12/13 19:40,,0,0,1/12/13 18:42,12.999874,77.67812,12.95185,77.69642,0
253,253,22791,65,NA,1,344,NA,15,108,1/14/13 7:26,1/14/13 7:30,0,0,1/12/13 18:46,12.94788,77.67092,NA,NA,0
254,254,22792,12,NA,2,1017,1147,NA,NA,1/13/13 4:04,,0,0,1/12/13 18:48,13.11084,77.60074,13.03064,77.6491,0
255,255,605,12,1,3,1280,NA,NA,NA,1/13/13 5:31,1/13/13 0:00,1,0,1/12/13 19:21,12.966054,77.717837,NA,NA,0
256,256,22797,12,NA,2,167,1017,NA,NA,1/13/13 0:43,,0,0,1/12/13 19:40,12.99036,77.58913,13.11084,77.60074,0
257,257,7500,12,2,3,112,NA,NA,NA,1/12/13 21:50,,0,0,1/12/13 19:56,12.93331,77.56666,NA,NA,0
258,258,16902,12,NA,2,1089,393,NA,NA,1/13/13 3:07,,0,0,1/12/13 20:04,12.99517,77.731147,13.19956,77.70688,0
259,259,18275,12,NA,2,142,484,NA,NA,1/13/13 7:55,,1,0,1/12/13 20:39,12.91281,77.60923,12.90013,77.48279,0
260,260,6831,12,NA,2,572,142,NA,NA,1/13/13 6:57,,0,0,1/12/13 22:01,12.91873,77.61494,12.91281,77.60923,0
261,261,22805,54,NA,1,1237,NA,15,32,1/13/13 6:00,1/13/13 0:00,0,0,1/12/13 22:15,12.92645,77.61206,NA,NA,0
262,262,17664,12,NA,2,767,1234,NA,NA,1/13/13 11:31,,1,0,1/12/13 22:54,12.9122,77.51043,12.98635,77.58203,0
263,263,22793,87,2,3,1010,NA,NA,NA,1/13/13 11:02,,0,0,1/12/13 23:48,12.96691,77.74935,NA,NA,0
264,264,16504,12,NA,2,393,1192,NA,NA,1/13/13 19:26,1/14/13 0:00,1,0,1/13/13 1:00,13.19956,77.70688,12.97677,77.5727,0
265,265,22819,12,NA,2,136,393,NA,NA,1/13/13 10:04,,0,0,1/13/13 8:42,12.90796,77.62418,13.19956,77.70688,0
266,266,22820,12,NA,2,396,393,NA,NA,1/13/13 11:16,,0,0,1/13/13 8:59,12.92073,77.66482,13.19956,77.70688,0
267,267,22822,12,NA,2,1388,393,NA,NA,1/14/13 6:43,,1,0,1/13/13 9:05,12.919722,77.592806,13.19956,77.70688,0
268,268,22823,65,2,3,1054,NA,NA,NA,1/13/13 12:57,,0,0,1/13/13 9:45,12.90184,77.581587,NA,NA,0
269,269,22815,12,NA,1,1173,NA,15,32,1/13/13 11:02,1/13/13 11:00,0,0,1/13/13 9:46,12.959979,77.647998,NA,NA,0
270,270,22829,65,2,3,974,NA,NA,NA,1/13/13 13:26,,0,0,1/13/13 10:39,13.07557,77.55904,NA,NA,0
271,271,22839,12,2,3,768,NA,NA,NA,1/13/13 12:28,,0,0,1/13/13 11:44,12.98999,77.55332,NA,NA,0
272,272,22841,85,NA,2,376,393,NA,NA,1/13/13 23:31,,0,0,1/13/13 11:58,12.90245,77.66081,13.19956,77.70688,0
273,273,22849,12,NA,2,1384,1189,NA,NA,1/14/13 7:26,,0,0,1/13/13 12:55,13.02853,77.54625,12.91873,77.61494,0
274,274,6831,12,NA,2,142,214,NA,NA,1/13/13 14:24,,0,0,1/13/13 13:16,12.91281,77.60923,12.9822,77.60832,0
275,275,868,12,NA,2,150,393,NA,NA,1/13/13 16:04,,0,0,1/13/13 13:22,12.89724,77.61065,13.19956,77.70688,0
276,276,22853,65,NA,2,393,1338,NA,NA,1/14/13 3:07,,0,0,1/13/13 13:30,13.19956,77.70688,13.03017,77.56684,0
277,277,19734,28,1,3,355,NA,NA,NA,1/13/13 18:28,1/13/13 0:00,1,0,1/13/13 14:22,12.97539,77.548048,NA,NA,0
278,278,22866,12,NA,2,571,393,NA,NA,1/13/13 22:04,,0,0,1/13/13 16:02,12.95185,77.69642,13.19956,77.70688,0
279,279,22659,12,NA,2,393,1264,NA,NA,1/13/13 20:24,,0,0,1/13/13 18:00,13.19956,77.70688,12.835737,77.679599,0
280,280,20340,12,NA,2,793,393,NA,NA,1/14/13 7:55,,0,0,1/13/13 18:35,13.02239,77.59492,13.19956,77.70688,0
281,281,22874,12,NA,2,142,293,NA,NA,1/13/13 19:55,,0,0,1/13/13 18:58,12.91281,77.60923,12.849482,77.663187,0
282,282,22876,12,NA,2,1096,1021,NA,NA,1/14/13 6:00,,0,0,1/13/13 19:29,12.96519,77.71932,13.02853,77.54625,0
283,283,22878,12,NA,2,667,393,NA,NA,1/28/13 6:28,,0,0,1/13/13 20:05,12.97165,77.51316,13.19956,77.70688,0
284,284,41448,12,NA,2,767,1384,NA,NA,1/14/13 17:31,,1,0,1/13/13 20:21,12.9122,77.51043,13.02853,77.54625,1
285,285,22930,87,2,3,105,NA,NA,NA,1/14/13 3:07,,0,0,1/13/13 20:48,13.01766,77.64503,NA,NA,0
286,286,22882,12,NA,2,344,293,NA,NA,1/14/13 8:24,,0,0,1/13/13 20:57,12.94788,77.67092,12.849482,77.663187,0
287,287,22786,12,NA,2,559,393,NA,NA,1/14/13 10:04,,0,0,1/13/13 21:43,12.97173,77.59829,13.19956,77.70688,0
288,288,22884,12,NA,2,455,117,NA,NA,1/14/13 9:07,,0,0,1/13/13 22:09,12.999874,77.67812,12.86966,77.62737,0
289,289,22889,12,NA,2,1281,1026,NA,NA,1/14/13 0:00,,0,0,1/13/13 23:13,12.934634,77.611283,13.10482,77.57631,0
290,290,12708,12,NA,2,393,1257,NA,NA,1/15/13 0:14,,1,0,1/14/13 0:16,13.19956,77.70688,12.934477,77.611284,0
291,291,25035,28,NA,2,393,995,NA,NA,1/15/13 22:04,,0,0,1/14/13 11:44,13.19956,77.70688,12.95158,77.57833,0
292,292,867,12,NA,2,1281,293,NA,NA,1/15/13 6:43,,0,0,1/14/13 15:45,12.934634,77.611283,12.849482,77.663187,0
293,293,22924,12,NA,2,393,1250,NA,NA,1/16/13 23:02,,0,0,1/14/13 16:36,13.19956,77.70688,13.02853,77.54625,0
294,294,22927,12,NA,2,293,585,NA,NA,1/14/13 18:28,,0,0,1/14/13 17:36,12.849482,77.663187,12.97677,77.5727,0
295,295,22930,87,NA,1,105,NA,15,32,1/15/13 1:55,1/16/13 2:00,0,0,1/14/13 18:17,13.01766,77.64503,NA,NA,0
296,296,22932,12,1,3,571,NA,NA,NA,1/14/13 18:57,,0,0,1/14/13 18:35,12.95185,77.69642,NA,NA,0
297,297,22934,12,NA,2,52,451,NA,NA,1/15/13 5:31,,1,0,1/14/13 18:48,12.94329,77.54281,12.9739,77.57914,0
298,298,22936,12,NA,2,1371,1330,NA,NA,1/15/13 6:00,,1,0,1/14/13 20:34,13.000418,77.674835,12.953434,77.70651,0
299,299,22937,12,NA,2,1054,1365,NA,NA,1/15/13 8:09,,1,0,1/14/13 21:09,12.90184,77.581587,12.845653,77.677925,0
300,300,4345,12,NA,2,58,393,NA,NA,1/15/13 3:36,,0,0,1/14/13 21:58,12.88963,77.60119,13.19956,77.70688,0
301,301,22945,12,NA,2,433,784,NA,NA,1/15/13 7:12,,0,0,1/15/13 2:10,12.91226,77.59773,12.96634,77.60709,0
302,302,22859,65,2,3,1085,NA,NA,NA,1/15/13 10:33,,0,0,1/15/13 9:28,12.911942,77.651582,NA,NA,0
303,303,22959,85,NA,2,410,393,NA,NA,1/15/13 14:24,,0,0,1/15/13 10:52,13.05121,77.54113,13.19956,77.70688,0
304,304,2033,12,NA,2,1096,209,NA,NA,1/15/13 16:48,,1,0,1/15/13 10:56,12.96519,77.71932,12.97842,77.62972,0
305,305,22969,12,NA,2,463,484,NA,NA,1/16/13 5:45,,1,0,1/15/13 14:09,12.96037,77.58132,12.90013,77.48279,0
306,306,22970,65,NA,2,292,393,NA,NA,1/15/13 16:48,,0,0,1/15/13 14:28,12.93944,77.62923,13.19956,77.70688,0
307,307,1135,12,NA,2,1010,353,NA,NA,1/15/13 21:07,,0,0,1/15/13 14:47,12.96691,77.74935,13.03241,77.59914,0
308,308,30976,12,NA,2,1084,1384,NA,NA,1/15/13 17:31,,0,0,1/15/13 15:12,12.892657,77.581866,13.02853,77.54625,0
309,309,21755,12,NA,2,1384,571,NA,NA,1/16/13 5:02,,0,0,1/15/13 16:10,13.02853,77.54625,12.95185,77.69642,0
310,310,9616,85,NA,2,136,115,NA,NA,1/15/13 19:40,,0,0,1/15/13 16:23,12.90796,77.62418,12.99319,77.54472,0
311,311,22982,12,NA,2,1017,243,NA,NA,1/15/13 18:00,,0,0,1/15/13 17:33,13.11084,77.60074,13.24373,77.70915,0
312,312,19071,12,NA,2,1010,1282,NA,NA,1/16/13 2:24,,0,0,1/15/13 17:59,12.96691,77.74935,12.959687,77.747099,0
313,313,17869,12,NA,2,949,393,NA,NA,1/16/13 5:31,,1,0,1/15/13 19:24,12.98275,77.61582,13.19956,77.70688,0
314,314,18509,12,NA,2,1021,142,NA,NA,1/16/13 7:26,,0,0,1/15/13 20:40,13.02853,77.54625,12.91281,77.60923,0
315,315,22999,12,NA,2,767,585,NA,NA,1/16/13 6:57,,0,0,1/15/13 21:30,12.9122,77.51043,12.97677,77.5727,0
316,316,22948,12,NA,2,1056,1010,NA,NA,1/16/13 8:24,,0,0,1/15/13 22:30,12.919199,77.60931,12.96691,77.74935,0
317,317,23004,12,NA,2,393,515,NA,NA,1/16/13 12:57,,1,0,1/15/13 22:52,13.19956,77.70688,12.97896,77.67345,0
318,318,23016,12,NA,2,1095,455,NA,NA,1/16/13 23:31,,0,0,1/16/13 11:09,12.92415,77.67229,12.999874,77.67812,0
319,319,22955,85,2,3,466,NA,NA,NA,1/16/13 12:14,,0,0,1/16/13 11:24,13.017436,77.64458,NA,NA,0
320,320,23018,12,NA,2,832,393,NA,NA,1/16/13 12:43,,0,0,1/16/13 11:56,12.88019,77.64558,13.19956,77.70688,0
321,321,41448,12,NA,2,767,585,NA,NA,1/17/13 16:04,,1,0,1/16/13 13:20,12.9122,77.51043,12.97677,77.5727,0
322,322,23022,12,NA,2,450,393,NA,NA,1/17/13 4:04,1/18/13 0:00,1,0,1/16/13 13:56,12.9334,77.62652,13.19956,77.70688,0
323,323,23027,12,NA,2,1323,1189,NA,NA,1/16/13 17:31,,0,0,1/16/13 15:32,12.869805,77.653211,12.91873,77.61494,0
324,324,23035,85,1,3,83,NA,NA,NA,1/16/13 18:43,,0,0,1/16/13 18:12,12.92415,77.67229,NA,NA,0
325,325,20477,12,NA,2,458,1063,NA,NA,1/16/13 21:36,,0,0,1/16/13 18:22,13.00037,77.72746,12.934477,77.611284,0
326,326,2602,24,NA,2,393,149,NA,NA,1/17/13 21:07,,0,0,1/16/13 21:16,13.19956,77.70688,12.93022,77.56039,0
327,327,22939,12,NA,2,1082,238,NA,NA,1/17/13 7:26,,0,0,1/16/13 21:18,12.870924,77.575879,12.93711,77.60171,0
328,328,23052,12,NA,2,1244,168,NA,NA,1/18/13 5:02,,0,0,1/16/13 23:06,12.96462,77.68779,12.99313,77.59828,0
329,329,23055,24,NA,2,570,293,NA,NA,1/17/13 12:57,,1,0,1/16/13 23:57,12.94832,77.5882,12.849482,77.663187,0
330,330,23056,12,NA,2,1147,393,NA,NA,1/17/13 6:00,,0,0,1/17/13 0:05,13.03064,77.6491,13.19956,77.70688,0
331,331,23061,12,NA,2,452,58,NA,NA,1/17/13 6:00,,0,0,1/17/13 5:31,12.95278,77.59088,12.88963,77.60119,0
332,332,23062,12,NA,2,393,87,NA,NA,1/17/13 10:04,,0,0,1/17/13 6:13,13.19956,77.70688,12.97003,77.60658,0
333,333,23065,12,NA,2,393,1041,NA,NA,1/17/13 21:50,1/18/13 0:00,1,0,1/17/13 7:28,13.19956,77.70688,12.974408,77.6648,0
334,334,6412,12,NA,2,1328,499,NA,NA,1/17/13 15:36,,0,0,1/17/13 7:46,12.958808,77.649047,12.88973,77.64865,0
335,335,23071,12,NA,2,396,1021,NA,NA,1/17/13 12:43,,0,0,1/17/13 8:38,12.92073,77.66482,13.02853,77.54625,0
336,336,23071,12,NA,2,396,1021,NA,NA,1/17/13 12:43,,0,0,1/17/13 8:44,12.92073,77.66482,13.02853,77.54625,0
337,337,20343,12,NA,2,1010,571,NA,NA,1/17/13 10:33,,0,0,1/17/13 9:23,12.96691,77.74935,12.95185,77.69642,0
338,338,23076,12,NA,2,793,393,NA,NA,1/18/13 0:00,,0,0,1/17/13 10:36,13.02239,77.59492,13.19956,77.70688,0
339,339,21143,12,NA,2,1106,393,NA,NA,1/17/13 13:55,,0,0,1/17/13 12:00,12.93331,77.56666,13.19956,77.70688,0
340,340,23079,12,NA,2,1237,458,NA,NA,1/17/13 15:07,,0,0,1/17/13 12:05,12.92645,77.61206,13.00037,77.72746,0
341,341,31231,12,NA,2,571,160,NA,NA,1/19/13 9:07,,1,0,1/17/13 12:07,12.95185,77.69642,13.13243,77.66901,0
342,342,22228,12,2,3,590,NA,NA,NA,1/17/13 13:55,,0,0,1/17/13 13:13,13.00826,77.56433,NA,NA,0
343,343,23088,28,1,3,585,NA,NA,NA,1/17/13 18:28,,0,0,1/17/13 13:45,12.97677,77.5727,NA,NA,0
344,344,23100,24,NA,2,1010,393,NA,NA,1/17/13 18:00,,0,0,1/17/13 16:32,12.96691,77.74935,13.19956,77.70688,0
345,345,17331,12,NA,2,1371,117,NA,NA,1/18/13 6:28,,1,0,1/17/13 18:07,13.000418,77.674835,12.86966,77.62737,0
346,346,23111,12,NA,2,1133,767,NA,NA,1/17/13 19:26,,0,0,1/17/13 18:50,12.9744,77.69183,12.9122,77.51043,0
347,347,23117,12,NA,2,1075,1175,NA,NA,1/18/13 11:02,,0,0,1/17/13 19:18,12.973464,77.618473,12.959979,77.647998,0
348,348,23118,12,NA,2,463,492,NA,NA,1/17/13 20:24,,0,0,1/17/13 19:21,12.96037,77.58132,12.851218,77.521664,0
349,349,23119,12,NA,2,542,585,NA,NA,1/17/13 21:36,,0,0,1/17/13 19:32,12.93823,77.62289,12.97677,77.5727,0
350,350,21531,12,NA,2,105,1384,NA,NA,1/18/13 20:09,,0,0,1/17/13 20:25,13.01766,77.64503,13.02853,77.54625,0
351,351,2380,12,NA,2,484,1038,NA,NA,1/18/13 1:55,,0,0,1/17/13 21:04,12.90013,77.48279,12.981266,77.637162,0
352,352,21518,12,NA,2,1038,393,NA,NA,1/18/13 5:31,,0,0,1/17/13 22:01,12.981266,77.637162,13.19956,77.70688,0
353,353,20665,12,NA,2,393,269,NA,NA,1/18/13 23:31,,0,0,1/17/13 22:37,13.19956,77.70688,12.9744,77.69183,0
354,354,19348,12,NA,2,352,571,NA,NA,1/18/13 6:00,,0,0,1/17/13 23:24,13.03369,77.62821,12.95185,77.69642,0
355,355,23145,12,NA,2,708,499,NA,NA,1/18/13 10:33,,1,0,1/18/13 8:59,13.03504,77.62341,12.88973,77.64865,0
356,356,17335,12,NA,2,625,339,NA,NA,1/18/13 16:04,,0,0,1/18/13 9:04,12.95431,77.6553,12.91028,77.64512,0
357,357,22236,85,2,3,949,NA,NA,NA,1/18/13 11:02,1/18/13 0:00,1,0,1/18/13 9:42,12.98275,77.61582,NA,NA,0
358,358,23148,24,NA,2,157,393,NA,NA,1/20/13 6:00,,0,0,1/18/13 10:46,13.00858,77.66079,13.19956,77.70688,0
359,359,23152,12,NA,2,393,136,NA,NA,1/20/13 22:33,,0,0,1/18/13 11:54,13.19956,77.70688,12.90796,77.62418,0
360,360,23155,28,2,3,936,NA,NA,NA,1/18/13 13:40,,0,0,1/18/13 12:39,12.97251,77.61954,NA,NA,0
361,361,22958,28,NA,2,953,171,NA,NA,1/18/13 15:07,,1,0,1/18/13 13:00,12.90536,77.54309,12.98479,77.66128,0
362,362,23160,85,NA,2,105,1150,NA,NA,1/19/13 8:24,,0,0,1/18/13 13:48,13.01766,77.64503,12.99287,77.71662,0
363,363,23164,24,NA,2,25,1379,NA,NA,1/29/13 9:07,,0,0,1/18/13 14:34,12.98059,77.57475,13.062088,77.473672,0
364,364,23164,28,NA,2,25,1379,NA,NA,1/30/13 9:07,,0,0,1/18/13 14:35,12.98059,77.57475,13.062088,77.473672,0
365,365,12891,12,NA,2,1052,585,NA,NA,1/18/13 16:33,,0,0,1/18/13 15:12,12.912695,77.576265,12.97677,77.5727,0
366,366,17990,12,NA,2,516,1234,NA,NA,1/18/13 17:02,,1,0,1/18/13 15:24,13.0056,77.65799,12.98635,77.58203,0
367,367,23168,12,NA,2,1391,393,NA,NA,1/18/13 16:19,,0,0,1/18/13 15:41,12.970926,77.647321,13.19956,77.70688,0
368,368,23169,12,NA,2,846,1084,NA,NA,1/18/13 16:48,,0,0,1/18/13 15:46,12.98635,77.58203,12.892657,77.581866,0
369,369,23171,12,NA,2,61,1390,NA,NA,1/18/13 18:28,,1,0,1/18/13 16:00,12.96298,77.71229,12.969368,77.641302,0
370,370,23174,12,NA,2,1379,1349,NA,NA,1/18/13 17:31,,0,0,1/18/13 16:18,13.062088,77.473672,12.993686,77.587527,0
371,371,23175,12,NA,2,1010,450,NA,NA,1/18/13 18:00,,0,0,1/18/13 16:34,12.96691,77.74935,12.9334,77.62652,0
372,372,23177,12,NA,1,691,NA,15,32,1/19/13 6:57,1/19/13 0:00,0,0,1/18/13 16:53,12.93611,77.60751,NA,NA,0
373,373,15973,12,NA,2,585,571,NA,NA,1/18/13 22:19,,0,0,1/18/13 17:06,12.97677,77.5727,12.95185,77.69642,0
374,374,23180,12,NA,2,292,1244,NA,NA,1/18/13 18:57,,0,0,1/18/13 17:07,12.93944,77.62923,12.96462,77.68779,0
375,375,23184,65,NA,1,572,NA,NA,32,1/19/13 6:00,1/19/13 0:00,1,0,1/18/13 18:03,12.91873,77.61494,NA,NA,0
376,376,23190,12,NA,2,293,1365,NA,NA,1/18/13 20:24,,0,0,1/18/13 19:07,12.849482,77.663187,12.845653,77.677925,0
377,377,23192,12,NA,2,1165,1068,NA,NA,1/18/13 21:21,,0,0,1/18/13 19:12,12.990947,77.687112,13.044009,77.606805,0
378,378,23194,12,NA,2,136,1384,NA,NA,1/20/13 9:07,,1,0,1/18/13 19:15,12.90796,77.62418,13.02853,77.54625,0
379,379,23195,12,NA,2,433,393,NA,NA,1/19/13 5:31,,0,0,1/18/13 19:25,12.91226,77.59773,13.19956,77.70688,0
380,380,4300,12,NA,2,393,768,NA,NA,1/19/13 17:02,,1,0,1/18/13 19:35,13.19956,77.70688,12.98999,77.55332,0
381,381,23197,12,NA,2,393,502,NA,NA,1/19/13 4:19,,0,0,1/18/13 19:49,13.19956,77.70688,12.90084,77.56483,0
382,382,23202,12,NA,2,936,393,NA,NA,1/19/13 6:57,,0,0,1/18/13 20:29,12.97251,77.61954,13.19956,77.70688,0
383,383,19252,12,NA,2,393,1365,NA,NA,1/19/13 1:26,,0,0,1/18/13 20:34,13.19956,77.70688,12.845653,77.677925,0
384,384,20392,12,1,3,1068,NA,NA,NA,1/19/13 8:38,1/19/13 0:00,1,0,1/18/13 20:38,13.044009,77.606805,NA,NA,0
385,385,23203,12,NA,2,293,356,NA,NA,1/18/13 21:36,,0,0,1/18/13 20:42,12.849482,77.663187,12.833854,77.400913,0
